temperature,humidity,air_flow,mrt,pmv
23.6,64.9,0.09,24.08,-0.15
23.4,64.7,0.04,23.08,-0.32
23.7,64.2,0.15,23.7,-0.27
23.7,64.2,0.15,23.7,-0.27
23.1,67.0,0.06,23.42,-0.32
23.3,66.5,0.06,23.3,-0.3
23.5,65.0,0.12,23.83,-0.29
23.6,65.1,0.13,23.77,-0.32
23.1,65.3,0.14,23.79,-0.3
22.3,67.2,0.26,24.15,-0.83
22.4,67.7,0.21,23.37,-0.74
24.8,72.3,0.44,27.2,-0.32
24.6,73.9,0.07,25.71,0.32
24.5,73.6,0.17,26.3,0.19
24.4,75.4,0.14,25.43,0.21
24.5,76.2,0.14,25.19,0.2
24.6,75.2,0.13,24.94,0.09
24.6,75.9,0.13,25.11,0.12
24.6,76.2,0.03,24.92,0.22
24.7,75.6,0.05,25.02,0.25
24.5,75.5,0.24,25.1,-0.18
24.4,75.6,0.33,25.5,-0.36
24.4,75.5,0.09,25.03,0.2
24.2,75.6,0.09,24.04,0.02
24.2,75.9,0.05,24.36,0.07
24.3,75.0,0.14,24.99,0.13
24.3,75.3,0.03,24.46,0.1
24.0,76.3,0.12,24.17,-0.09
23.7,77.4,0.05,23.86,-0.08
24.0,77.5,0.1,24.79,0.08
24.3,75.1,0.19,25.23,-0.05
24.5,74.6,0.1,24.66,0.13
24.6,74.0,0.48,25.1,-0.59
24.9,73.4,0.23,25.29,-0.07
25.5,71.3,0.18,26.05,0.28
26.0,70.0,0.2,26.38,0.32
26.0,69.2,0.16,26.71,0.52
25.5,71.2,0.28,25.92,-0.03
24.9,73.8,0.02,25.06,0.28
25.6,72.5,0.12,25.76,0.39
26.6,70.6,0.09,26.92,0.8
26.6,69.7,0.1,26.76,0.74
25.0,73.3,0.06,25.32,0.33
24.7,76.0,0.08,25.49,0.32
24.8,76.7,0.16,25.69,0.23
24.7,77.7,0.05,25.33,0.31
24.9,76.4,0.17,25.44,0.17
25.0,75.5,0.02,25.48,0.37
25.1,74.9,0.03,25.1,0.33
25.3,74.3,0.09,25.46,0.4
25.3,73.1,0.18,25.85,0.23
25.1,73.1,0.15,25.62,0.29
24.6,74.8,0.08,24.76,0.19
24.0,76.4,0.13,24.68,-0.05
25.2,73.2,0.04,26.31,0.51
25.5,71.6,0.06,25.97,0.5
27.0,65.8,0.08,25.58,0.66
24.9,74.3,0.08,25.53,0.35
25.2,72.4,0.04,25.67,0.41
25.4,71.8,0.06,25.72,0.45
25.4,71.9,0.06,25.72,0.45
26.3,70.8,0.12,22.81,0.09
24.4,76.5,0.1,24.72,0.13
23.7,79.7,0.09,24.18,-0.02
23.9,80.9,0.05,25.8,0.24
23.9,80.6,0.06,25.01,0.13
24.0,79.9,0.13,25.01,0.02
24.1,80.6,0.11,24.59,0.05
24.2,79.7,0.1,24.84,0.14
24.3,79.2,0.09,24.78,0.17
24.2,79.7,0.09,25.31,0.23
24.5,78.1,0.09,25.61,0.31
24.6,78.4,0.21,25.37,-0.02
24.6,77.4,0.23,25.58,-0.06
24.9,76.8,0.19,25.83,0.15
24.9,76.6,0.31,25.33,-0.23
24.9,76.5,0.53,25.42,-0.53
25.2,76.3,0.06,25.67,0.44
25.6,75.2,0.24,26.39,0.17
25.7,74.2,0.27,26.11,0.08
25.0,76.6,0.56,25.79,-0.51
25.1,75.8,0.09,25.57,0.4
24.8,77.0,0.12,25.13,0.19
24.6,77.9,0.09,25.23,0.28
24.7,77.8,0.17,25.42,0.14
24.5,78.7,0.11,25.31,0.21
24.6,78.2,0.1,25.39,0.27
24.7,77.8,0.12,25.36,0.21
24.2,80.5,0.32,24.64,-0.43
24.4,79.1,0.36,24.85,-0.45
24.4,78.7,0.38,24.63,-0.5
24.8,77.7,0.12,25.3,0.22
24.6,78.1,0.24,25.59,-0.08
24.6,77.7,1.45,26.93,-1.09
24.7,80.3,0.08,25.49,0.35
24.9,78.4,0.08,25.38,0.36
24.9,78.3,0.11,25.55,0.31
24.9,78.7,0.09,25.85,0.43
24.8,77.9,0.34,25.24,-0.3
24.9,78.0,0.32,25.55,-0.21
24.9,77.1,0.41,25.37,-0.38
24.8,77.3,0.27,25.42,-0.15
25.3,74.5,0.25,24.69,-0.11
24.0,76.8,0.19,24.93,-0.13
24.3,75.8,0.23,25.09,-0.19
24.2,75.0,0.2,25.14,-0.11
24.1,75.5,0.29,25.58,-0.33
25.1,73.4,0.12,25.43,0.26
25.3,72.3,0.07,26.56,0.55
25.7,70.6,0.08,26.33,0.58
24.5,74.1,0.08,25.13,0.22
25.2,64.3,0.09,26.31,0.44
24.7,67.2,0.09,29.4,0.81
25.6,63.8,0.64,24.48,-0.64
25.1,66.1,0.52,25.36,-0.55
25.1,64.7,0.42,26.52,-0.34
24.8,68.1,0.58,25.6,-0.65
24.8,68.1,0.59,25.88,-0.64
25.4,69.3,0.13,25.4,0.26
25.8,68.6,0.21,25.8,0.17
26.0,68.4,0.2,25.81,0.24
26.0,68.8,0.16,26.0,0.42
25.6,70.2,0.08,25.76,0.48
25.7,70.0,0.05,25.7,0.49
25.9,69.5,0.12,24.74,0.28
25.7,70.1,0.06,25.07,0.4
25.9,69.1,0.15,25.9,0.43
25.9,69.2,0.42,25.66,-0.23
26.0,68.7,0.52,26.0,-0.29
25.9,68.7,0.07,26.22,0.59
25.9,69.2,0.05,25.58,0.5
26.1,68.2,0.08,27.05,0.74
26.2,67.8,0.05,26.99,0.74
26.3,67.6,0.04,26.93,0.75
26.1,68.5,0.03,26.1,0.61
26.5,67.4,0.11,26.34,0.62
26.4,67.3,0.09,26.4,0.67
26.4,67.5,0.08,26.72,0.74
26.6,67.1,0.44,26.6,-0.04
27.0,66.3,0.35,26.78,0.17
28.2,64.2,0.33,28.63,0.62
27.5,63.6,0.49,27.25,0.11
27.3,64.8,0.2,26.93,0.58
26.9,66.2,0.1,27.06,0.81
26.9,66.4,0.11,26.74,0.74
26.9,66.1,0.19,26.53,0.5
26.6,66.9,0.19,26.97,0.51
26.6,67.8,0.41,26.83,0.03
26.6,67.8,0.41,26.83,0.03
26.9,66.1,0.34,27.34,0.23
26.9,65.3,0.04,27.21,0.88
26.1,68.3,0.11,27.07,0.66
26.1,68.3,0.1,27.05,0.69
26.2,68.0,0.07,26.99,0.75
26.3,68.3,0.15,26.99,0.65
26.7,68.5,0.18,26.7,0.55
26.7,70.0,0.13,27.03,0.72
26.7,69.5,0.16,26.52,0.61
26.2,70.7,0.04,26.67,0.72
26.7,68.9,0.04,26.07,0.71
26.7,68.3,0.06,27.17,0.86
25.6,73.4,0.14,26.79,0.59
25.3,73.7,0.21,26.25,0.18
25.3,74.3,0.26,25.5,-0.04
25.2,73.8,0.16,25.91,0.3
25.2,74.6,0.08,25.52,0.41
25.5,74.0,0.08,25.97,0.52
25.6,74.1,0.03,26.23,0.57
25.8,74.1,0.05,26.27,0.62
25.8,71.7,0.03,25.8,0.53
25.7,73.1,0.12,26.03,0.45
25.8,71.7,0.2,25.99,0.25
25.7,73.0,0.03,26.02,0.56
25.8,72.2,0.08,26.12,0.58
25.9,72.6,0.06,25.9,0.57
25.9,72.2,0.12,26.23,0.51
26.0,71.7,0.07,26.32,0.64
25.8,72.4,0.09,25.96,0.54
25.8,73.0,0.06,26.75,0.68
25.8,72.4,0.08,27.37,0.76
25.9,71.9,0.09,26.53,0.64
26.1,71.5,0.07,26.57,0.69
26.1,71.2,0.1,26.73,0.66
25.9,73.8,0.29,25.48,-0.0
25.6,74.8,0.05,25.6,0.49
27.4,69.3,0.12,26.41,0.78
26.4,70.9,0.15,26.4,0.6
26.8,70.1,0.14,26.8,0.77
27.7,67.8,0.11,27.22,0.95
27.0,67.5,0.16,27.18,0.74
26.8,67.4,0.35,27.24,0.19
26.6,67.5,0.04,26.92,0.8
25.9,69.1,0.05,25.27,0.46
25.7,70.1,0.07,25.7,0.49
24.8,71.7,0.08,26.06,0.39
27.5,63.1,0.1,27.97,1.01
27.8,61.9,0.25,28.99,0.75
27.9,61.4,0.15,29.1,1.16
27.5,63.0,0.05,27.34,0.99
28.0,63.5,0.15,25.39,0.67
26.7,64.4,0.01,26.38,0.72
26.8,64.9,0.06,26.48,0.76
26.7,65.5,0.02,26.54,0.75
26.2,66.1,0.06,26.36,0.64
26.2,66.0,0.09,26.83,0.69
25.8,68.7,0.02,26.27,0.58
26.0,68.9,0.05,26.32,0.62
26.0,66.6,0.14,26.51,0.57
25.7,67.6,0.07,26.17,0.54
25.5,68.1,0.07,26.13,0.5
27.5,59.8,0.28,24.58,0.09
24.9,67.7,0.23,26.66,0.05
24.7,69.0,0.15,26.09,0.26
24.7,69.1,0.19,26.37,0.12
24.7,68.8,0.12,25.53,0.18
26.2,64.1,0.51,23.89,-0.47
25.0,67.9,0.09,27.05,0.53
24.7,69.3,0.14,25.9,0.28
25.2,66.8,0.21,25.77,0.05
25.0,67.1,0.23,25.59,-0.06
24.9,70.1,0.14,26.44,0.4
25.6,67.3,0.11,27.37,0.61
25.8,65.3,0.15,27.36,0.59
25.7,65.8,0.12,25.86,0.37
25.6,65.9,0.1,25.92,0.43
26.0,64.7,0.19,26.37,0.31
26.2,65.4,0.1,26.52,0.61
25.7,64.6,0.16,26.58,0.41
25.1,67.5,0.13,26.44,0.33
25.5,65.6,0.13,26.34,0.38
25.7,65.3,0.15,26.4,0.44
26.0,65.0,0.1,26.32,0.54
26.1,64.3,0.11,27.23,0.66
26.5,62.3,0.11,27.46,0.74
26.3,63.4,0.3,26.93,0.13
26.7,62.3,0.17,27.24,0.61
26.8,62.0,0.16,27.5,0.7
26.1,62.9,0.12,28.06,0.74
24.8,67.3,0.14,26.17,0.33
24.9,67.6,0.22,25.67,-0.04
25.0,67.4,0.19,25.74,0.08
25.3,66.6,0.18,26.21,0.23
25.4,66.2,0.47,26.63,-0.33
25.9,64.6,0.09,25.43,0.43
25.7,66.1,0.06,25.54,0.44
25.2,69.0,0.14,26.06,0.39
25.2,70.0,0.12,25.69,0.29
25.4,70.3,0.48,25.9,-0.37
25.2,70.7,0.27,26.23,-0.03
25.1,71.0,0.12,25.6,0.27
25.0,71.0,0.49,27.74,-0.32
25.0,71.3,0.21,27.47,0.26
25.1,70.4,0.3,27.21,-0.01
24.9,70.7,0.2,26.4,0.14
25.0,70.3,0.12,26.32,0.35
25.9,69.1,0.26,26.51,0.14
25.5,68.5,0.11,26.31,0.45
25.5,68.1,0.13,26.0,0.35
26.6,63.9,0.11,25.14,0.44
26.0,66.0,0.13,25.66,0.37
25.7,67.1,0.27,25.91,-0.0
25.4,67.0,0.18,26.31,0.26
25.2,67.9,0.17,26.64,0.32
25.0,69.0,0.2,26.5,0.16
25.7,67.6,0.13,26.37,0.43
26.8,64.7,0.09,28.21,0.98
27.3,61.7,0.29,28.34,0.48
27.4,60.9,0.25,27.6,0.5
26.9,62.0,0.73,28.05,-0.17
26.0,65.0,0.42,28.12,-0.0
25.9,65.8,0.17,26.8,0.44
26.9,63.5,0.32,27.54,0.27
27.2,60.9,0.26,28.4,0.53
26.8,62.5,0.2,27.73,0.57
27.0,63.1,0.11,27.16,0.79
27.7,61.0,0.16,27.88,0.9
27.6,60.7,0.08,28.7,1.17
26.0,64.8,0.27,25.79,0.02
26.0,65.4,0.12,25.84,0.42
26.3,69.3,0.13,26.3,0.54
26.3,64.0,0.26,26.3,0.15
25.9,64.8,0.23,26.29,0.16
25.8,65.5,0.31,26.23,-0.05
26.0,65.2,0.27,25.79,0.02
26.1,64.6,0.03,26.26,0.6
26.0,64.6,0.17,26.18,0.37
26.1,65.3,0.12,26.1,0.47
26.3,64.3,0.16,26.83,0.55
26.1,65.0,0.13,26.6,0.52
25.8,65.9,0.19,26.36,0.29
25.5,66.2,0.13,26.0,0.33
25.9,66.0,0.12,26.23,0.46
26.0,64.1,0.37,26.45,-0.1
26.1,64.9,0.16,26.1,0.42
26.9,62.5,0.14,25.36,0.52
26.6,62.9,0.26,26.6,0.23
26.7,63.0,0.07,26.38,0.71
26.3,62.3,0.29,26.93,0.14
26.3,62.5,0.34,26.74,0.02
26.0,64.2,0.14,26.34,0.52
26.1,63.4,0.12,26.43,0.51
25.9,64.7,0.1,25.9,0.46
25.6,64.6,0.19,26.34,0.24
25.9,64.4,0.16,26.25,0.4
26.1,64.0,0.38,26.1,-0.13
26.5,63.0,0.28,26.29,0.13
26.6,62.9,0.06,26.6,0.72
27.0,61.6,0.04,27.31,0.88
26.9,61.4,0.07,27.21,0.85
27.6,59.9,0.11,27.76,0.95
27.5,61.8,0.09,27.34,0.94
27.4,61.5,0.11,27.56,0.9
27.3,61.2,0.16,27.48,0.78
27.6,61.5,0.08,27.44,0.99
27.7,61.6,0.12,27.7,0.95
27.4,63.5,0.09,27.4,0.94
27.5,63.4,0.16,27.68,0.86
27.3,63.7,0.62,27.57,-0.03
27.4,63.3,0.43,27.87,0.22
27.2,64.2,0.7,28.05,-0.07
26.9,65.4,0.31,27.33,0.28
27.0,65.2,0.32,27.22,0.27
27.0,65.0,0.62,27.27,-0.1
27.0,64.8,0.18,27.18,0.63
26.6,65.4,0.22,26.79,0.38
26.1,66.7,0.24,26.69,0.23
26.0,67.0,0.15,26.17,0.47
26.1,67.2,0.15,26.45,0.53
26.6,64.8,0.1,26.6,0.68
26.5,65.6,0.35,26.72,0.07
27.0,64.1,0.12,26.84,0.73
27.0,63.5,0.52,26.75,-0.07
27.2,63.2,0.15,27.03,0.76
27.5,62.3,0.17,27.32,0.75
27.6,61.5,0.11,27.76,0.96
27.4,61.5,0.18,27.58,0.73
27.3,61.7,0.09,27.46,0.92
27.0,62.4,0.18,27.36,0.64
27.0,62.9,0.25,27.0,0.37
27.2,62.4,0.15,27.37,0.8
26.6,63.6,0.07,27.07,0.79
27.0,62.3,0.09,27.63,0.9
26.9,61.9,0.15,27.76,0.8
25.4,66.5,0.86,27.56,-0.62
25.0,68.4,0.29,26.26,-0.13
25.4,67.2,0.28,25.61,-0.11
25.7,65.9,0.22,25.89,0.11
25.8,65.6,0.32,26.02,-0.09
25.7,65.6,0.28,25.91,-0.04
25.7,66.0,0.22,25.89,0.11
25.3,66.8,1.26,26.76,-0.89
25.7,65.9,0.56,25.44,-0.47
25.7,65.5,0.19,25.89,0.21
25.7,65.6,0.14,25.87,0.42
25.7,66.1,0.37,25.93,-0.19
25.7,65.8,0.25,25.9,0.04
26.0,65.4,0.1,26.0,0.5
25.9,65.1,0.04,25.9,0.52
25.8,65.5,0.22,25.8,0.12
25.7,65.5,0.38,26.16,-0.19
25.6,65.8,0.41,25.84,-0.28
25.7,65.7,0.14,25.7,0.39
25.8,66.8,0.31,25.8,-0.08
25.8,65.3,0.43,26.52,-0.21
25.4,66.1,0.62,26.49,-0.5
25.6,66.2,0.21,25.98,0.14
25.9,65.7,0.22,26.29,0.2
26.0,64.8,0.13,26.17,0.44
25.6,65.7,0.31,26.03,-0.1
25.0,67.2,0.14,25.69,0.29
24.8,68.8,0.12,25.79,0.23
25.0,67.8,0.05,25.32,0.29
25.2,67.4,0.08,25.52,0.35
25.4,66.4,0.09,25.72,0.4
25.2,66.8,0.97,26.51,-0.79
25.2,67.0,0.63,25.75,-0.6
25.3,67.1,0.13,25.47,0.23
25.5,67.5,0.08,25.97,0.47
25.6,67.6,0.3,26.24,-0.05
26.0,67.3,0.38,26.23,-0.11
26.1,67.4,0.48,26.1,-0.23
26.4,66.5,0.58,26.67,-0.23
26.5,66.1,0.54,27.02,-0.14
27.8,67.2,0.84,28.1,0.01
28.4,60.9,0.41,28.86,0.52
28.9,59.0,0.3,28.9,0.79
28.6,59.0,0.38,29.05,0.6
27.3,63.0,0.49,28.54,0.19
26.7,65.0,0.5,27.95,0.02
26.4,66.0,0.53,27.17,-0.14
26.1,66.5,0.06,26.26,0.61
25.9,66.9,0.09,26.06,0.53
25.6,68.5,0.42,26.31,-0.23
26.1,67.1,0.2,26.1,0.28
26.3,66.6,0.43,26.3,-0.12
26.0,66.8,0.06,26.32,0.61
26.2,66.6,0.13,26.2,0.49
25.8,67.2,0.07,26.12,0.55
25.6,67.7,0.06,26.07,0.51
25.7,67.9,0.15,25.87,0.39
25.8,67.3,0.49,26.55,-0.26
25.7,67.2,0.09,26.02,0.5
25.6,67.4,0.22,26.18,0.14
25.9,67.4,0.04,27.47,0.75
25.5,67.9,0.55,24.71,-0.54
25.7,68.0,0.03,25.86,0.5
26.0,66.7,0.05,26.0,0.56
26.2,67.0,0.07,26.04,0.6
26.0,66.5,0.53,26.51,-0.28
26.1,66.3,0.17,26.46,0.43
33.9,47.2,0.92,34.5,1.61
34.1,53.2,0.94,32.87,1.61
34.2,52.8,0.33,32.09,2.06
34.8,51.5,0.29,35.0,2.61
26.4,41.6,0.66,26.96,-0.46
25.9,42.1,0.7,26.76,-0.61
25.3,43.7,0.35,24.63,-0.53
23.9,48.6,0.13,25.75,-0.1
23.9,48.6,0.13,25.75,-0.1
24.4,47.1,0.12,25.88,0.03
24.7,46.3,0.1,25.49,0.08
24.8,45.8,0.09,25.59,0.14
25.0,46.1,0.06,25.48,0.16
25.0,46.1,0.06,25.48,0.16
23.3,49.0,0.05,25.05,-0.18
23.7,49.5,0.31,23.92,-0.79
23.7,49.5,0.31,23.92,-0.79
24.9,47.2,0.01,25.53,0.16
24.9,47.2,0.01,25.53,0.16
25.4,46.1,0.02,25.08,0.18
25.3,42.0,0.39,23.66,-0.69
25.5,43.9,0.13,24.99,0.03
26.3,41.9,0.26,26.5,-0.0
25.3,43.6,0.13,25.97,0.13
24.7,45.3,0.13,26.21,0.08
24.6,46.1,0.11,26.86,0.23
24.2,45.8,0.26,25.83,-0.41
23.5,47.6,0.07,24.3,-0.25
24.9,44.5,0.05,24.42,-0.01
24.1,46.3,0.1,26.47,0.13
25.2,46.5,0.4,25.2,-0.54
26.2,41.4,0.41,27.37,-0.21
25.3,43.7,0.52,27.59,-0.5
25.0,44.3,0.44,26.92,-0.51
24.3,45.4,0.41,26.89,-0.6
24.7,45.3,0.25,26.11,-0.26
25.8,42.2,0.29,26.22,-0.18
30.6,45.0,0.52,30.6,0.82
30.9,44.2,0.35,30.46,1.08
31.1,45.3,0.38,30.65,1.1
24.6,41.8,0.08,26.18,0.16
24.4,43.3,0.26,26.23,-0.34
26.6,42.6,0.6,29.52,-0.17
24.4,49.3,0.06,24.72,-0.02
24.0,49.2,0.05,25.27,-0.02
24.0,48.4,0.07,24.64,-0.11
24.1,48.9,0.08,25.84,0.07
24.5,46.5,0.08,25.77,0.12
24.6,46.7,0.05,25.71,0.13
24.4,48.1,0.05,25.51,0.08
24.1,49.6,0.13,24.61,-0.22
24.3,47.9,0.03,24.93,-0.02
24.5,47.8,0.07,25.13,0.04
24.7,47.6,0.04,25.33,0.1
24.8,48.0,0.04,24.48,0.0
24.5,49.2,0.11,24.99,-0.04
24.5,48.3,0.09,25.13,0.04
24.5,49.1,0.07,25.29,0.07
24.5,48.4,0.07,25.45,0.09
24.6,48.2,0.11,25.57,0.06
24.4,47.7,0.07,25.03,0.01
24.3,48.8,0.11,24.79,-0.1
24.3,48.2,0.11,24.79,-0.1
24.1,48.4,0.08,25.05,-0.04
24.1,48.3,0.04,25.21,-0.02
24.3,47.6,0.05,24.93,-0.02
24.5,48.0,0.12,25.0,-0.08
24.7,47.2,0.05,25.33,0.1
24.8,46.4,0.1,24.48,-0.05
24.7,47.7,0.05,24.86,0.04
24.6,46.5,0.1,25.39,0.05
24.4,47.9,0.03,24.88,-0.01
24.2,47.2,0.03,24.52,-0.1
24.3,47.0,0.11,24.95,-0.09
24.7,45.9,0.06,25.65,0.13
23.8,48.5,0.03,25.23,-0.07
23.7,49.1,0.13,24.55,-0.3
23.5,50.9,0.05,24.61,-0.19
23.4,51.1,0.06,24.04,-0.28
23.6,50.2,0.06,23.92,-0.27
23.6,51.0,0.11,24.41,-0.25
23.6,50.2,0.08,24.4,-0.2
23.7,50.7,0.07,24.65,-0.15
23.8,50.9,0.06,24.59,-0.14
23.7,51.2,0.06,24.97,-0.1
23.8,51.2,0.08,24.75,-0.11
23.9,51.1,0.04,25.33,-0.02
23.8,51.0,0.11,24.45,-0.21
24.3,50.8,0.03,24.93,-0.0
24.1,52.9,0.08,25.21,0.01
24.3,51.7,0.05,25.09,0.03
24.3,49.9,0.12,25.29,-0.06
24.3,52.5,0.08,25.09,0.03
23.7,52.3,0.05,25.29,-0.05
23.6,52.6,0.11,24.41,-0.24
23.6,52.6,0.11,24.41,-0.24
23.6,51.3,0.06,24.24,-0.22
23.6,51.3,0.06,24.24,-0.22
23.6,52.5,0.08,23.92,-0.25
23.6,52.5,0.08,23.92,-0.25
22.9,54.7,0.15,24.3,-0.38
23.5,54.0,0.04,23.98,-0.25
23.5,54.0,0.04,23.98,-0.25
23.9,52.4,0.07,24.06,-0.18
23.9,52.4,0.08,24.22,-0.16
23.9,52.4,0.08,24.22,-0.16
23.8,52.5,0.09,24.44,-0.15
23.6,53.4,0.06,24.4,-0.18
23.6,53.4,0.06,24.4,-0.18
23.5,53.1,0.14,24.53,-0.21
23.5,53.7,0.1,23.98,-0.27
23.9,52.5,0.11,24.39,-0.19
23.9,52.5,0.11,26.0,0.03
23.9,51.9,0.14,24.59,-0.15
23.9,51.9,0.15,24.6,-0.19
23.8,52.8,0.08,24.44,-0.14
24.2,51.9,0.06,24.68,-0.05
24.2,51.9,0.06,24.68,-0.05
24.4,51.1,0.02,25.03,0.03
24.3,50.4,0.07,24.14,-0.11
24.1,51.6,0.06,24.42,-0.1
24.1,51.6,0.06,26.0,0.11
24.0,51.5,0.03,24.64,-0.09
23.9,52.5,0.11,24.71,-0.15
24.0,51.8,0.08,24.32,-0.13
24.0,51.8,0.05,24.32,-0.13
24.2,50.8,0.02,24.36,-0.1
24.0,50.2,0.13,24.34,-0.27
24.0,50.2,0.13,24.34,-0.27
24.1,51.3,0.04,24.58,-0.08
24.1,51.3,0.04,24.58,-0.08
24.3,50.2,0.05,24.78,-0.03
24.3,50.2,0.05,24.78,-0.03
24.1,50.6,0.04,24.1,-0.15
24.0,51.2,0.04,25.11,-0.03
23.6,50.6,0.06,24.4,-0.2
23.4,51.9,0.11,24.05,-0.33
23.3,51.4,0.07,23.94,-0.31
23.1,51.9,0.13,24.12,-0.44
23.2,51.8,0.04,24.0,-0.32
23.3,51.4,0.05,23.94,-0.31
23.2,52.3,0.02,23.84,-0.34
23.6,51.7,0.06,23.6,-0.3
25.3,42.0,0.04,24.82,0.09
23.8,46.4,0.1,24.44,-0.21
23.5,47.8,0.07,24.14,-0.27
23.4,48.5,0.05,24.04,-0.3
23.4,47.1,0.07,24.04,-0.31
23.0,48.1,0.08,23.32,-0.47
22.9,49.3,0.06,22.74,-0.56
23.1,48.4,0.04,23.1,-0.48
23.2,48.8,0.06,23.36,-0.42
23.1,47.9,0.07,23.26,-0.46
22.9,48.4,0.11,23.39,-0.52
22.8,49.1,0.14,23.15,-0.54
22.7,49.5,0.05,23.02,-0.55
22.9,49.9,0.06,23.38,-0.47
23.2,49.2,0.05,23.52,-0.4
23.3,49.0,0.08,23.78,-0.35
23.2,48.8,0.06,23.84,-0.36
22.8,49.6,0.04,23.44,-0.48
22.9,49.9,0.08,23.54,-0.45
23.1,49.3,0.03,23.42,-0.43
22.9,50.4,0.09,23.38,-0.46
23.5,46.3,0.14,22.63,-0.52
23.4,49.5,0.1,22.6,-0.51
23.2,49.9,0.07,23.2,-0.44
23.0,50.1,0.1,23.48,-0.44
22.7,51.3,0.14,23.05,-0.55
23.0,51.1,0.11,23.33,-0.5
23.1,50.4,0.05,23.42,-0.42
23.1,50.7,0.11,23.59,-0.45
23.2,49.9,0.08,23.36,-0.42
22.9,49.9,0.09,23.38,-0.47
24.8,45.6,0.08,22.24,-0.32
23.6,48.1,0.1,23.12,-0.41
23.3,49.4,0.07,23.14,-0.43
23.4,49.6,0.07,23.24,-0.4
23.2,49.7,0.11,23.2,-0.49
23.0,51.0,0.07,23.0,-0.49
23.1,50.2,0.05,23.26,-0.45
23.2,49.8,0.09,23.84,-0.35
23.8,48.6,0.11,23.8,-0.32
23.7,48.5,0.06,23.54,-0.31
23.6,48.9,0.03,23.6,-0.32
23.6,49.6,0.1,23.92,-0.29
23.5,48.7,0.09,24.61,-0.2
23.1,49.5,0.08,24.37,-0.3
24.0,50.5,0.07,24.32,-0.14
23.8,51.3,0.06,24.28,-0.18
23.7,50.7,0.06,23.86,-0.26
23.8,51.0,0.08,23.96,-0.22
23.8,50.0,0.07,23.8,-0.25
25.3,45.5,0.05,24.67,0.1
24.7,45.2,0.03,24.7,-0.0
24.4,48.8,0.05,24.88,-0.01
24.1,48.4,0.11,24.42,-0.19
23.8,48.6,0.05,24.44,-0.17
24.1,46.6,0.05,24.42,-0.14
24.3,46.5,0.06,24.3,-0.12
24.4,45.9,0.07,24.88,-0.03
24.0,45.9,0.11,24.65,-0.19
25.0,44.1,0.05,22.93,-0.2
23.6,46.6,0.05,23.6,-0.33
22.8,49.3,0.08,23.28,-0.5
22.7,48.8,0.08,23.5,-0.49
23.2,47.5,0.04,24.0,-0.35
23.3,47.1,0.02,24.1,-0.32
23.3,47.4,0.04,24.1,-0.31
23.0,49.1,0.05,24.11,-0.36
23.6,47.2,0.06,24.08,-0.27
23.7,46.9,0.05,24.02,-0.26
23.6,47.1,0.04,23.92,-0.29
23.3,47.1,0.04,23.46,-0.4
23.0,48.8,0.06,23.48,-0.44
23.0,48.2,0.06,23.8,-0.4
23.2,48.6,0.08,24.0,-0.34
23.0,48.3,0.13,23.51,-0.56
22.8,47.6,0.04,23.28,-0.51
22.8,48.4,0.05,23.44,-0.49
22.9,47.7,0.05,23.7,-0.44
22.9,47.6,0.01,24.02,-0.4
23.0,48.3,0.07,24.11,-0.36
22.8,47.7,0.09,24.23,-0.38
22.7,48.7,0.08,24.13,-0.41
23.3,48.4,0.09,24.25,-0.29
23.3,48.2,0.09,24.1,-0.31
23.5,47.4,0.03,23.66,-0.34
23.3,46.5,0.05,24.1,-0.32
23.1,47.2,0.02,24.21,-0.34
22.7,47.9,0.07,23.97,-0.44
22.5,48.1,0.06,23.62,-0.52
22.6,48.0,0.07,23.56,-0.51
23.0,47.3,0.12,23.67,-0.51
23.1,47.2,0.04,23.74,-0.4
22.9,47.7,0.03,24.17,-0.37
23.4,47.7,0.03,23.88,-0.32
23.3,46.9,0.02,23.94,-0.34
23.5,47.0,0.09,23.82,-0.32
23.9,46.5,0.03,24.69,-0.13
24.2,47.9,0.05,24.84,-0.05
24.1,48.2,0.04,24.89,-0.06
24.0,49.5,0.09,24.95,-0.06
34.4,54.2,0.65,34.66,2.04
34.1,55.8,0.44,34.56,2.21
34.6,54.9,0.5,34.36,2.21
34.6,54.9,0.85,34.31,1.94
34.1,56.8,0.78,34.1,1.88
33.9,58.1,0.4,34.57,2.27
35.0,47.0,0.74,34.72,1.98
35.0,45.6,1.14,35.0,1.78
34.5,51.4,0.51,34.98,2.18
33.1,41.1,0.32,34.35,1.96
32.9,62.3,0.39,33.12,1.97
34.3,52.9,0.69,34.57,1.96
34.3,52.9,0.47,34.54,2.16
34.8,43.9,0.39,34.8,2.25
34.8,43.9,0.4,34.8,2.23
34.9,42.3,0.27,34.7,2.48
35.0,50.4,0.49,34.52,2.24
34.6,47.9,0.74,33.21,1.76
34.5,49.8,0.19,34.86,2.81
34.9,45.6,0.44,33.75,2.11
34.8,52.5,0.63,34.02,2.05
34.1,50.0,0.63,34.62,1.91
34.7,44.8,0.53,34.45,2.02
28.8,42.6,0.24,30.35,0.94
33.7,48.5,0.24,32.74,2.18
34.5,54.6,0.35,34.07,2.36
33.7,56.5,0.38,34.58,2.23
33.6,55.9,0.33,34.23,2.25
33.8,55.4,0.4,34.02,2.14
33.5,57.9,0.53,32.76,1.81
32.7,61.8,1.38,34.14,1.37
